team,country,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals
Lully II,NOR,1936,1,5,28.6,182.0,,5,0.0,0.0
Luxembourg,LUX,1900,1,1,22.0,,,1,0.0,0.0
Luxembourg,LUX,1912,6,21,24.295454545454547,,,0,1.0,1.0
Luxembourg,LUX,1920,18,25,23.3125,176.0,91.25,1,0.0,0.5
Luxembourg,LUX,1924,35,48,24.074766355140188,176.5,90.8,2,1.0,0.6666666666666666
Luxembourg,LUX,1928,32,53,25.756756756756758,169.0,69.26666666666667,1,2.0,1.0
Luxembourg,LUX,1932,3,3,43.54545454545455,,,0,1.0,1.3333333333333333
Luxembourg,LUX,1936,38,50,27.623076923076923,174.77272727272728,73.875,0,0.0,1.0
Luxembourg,LUX,1948,32,45,25.921739130434784,173.0,70.63888888888889,0,0.0,0.3333333333333333
Luxembourg,LUX,1952,32,44,26.11881188118812,173.64705882352942,70.66666666666667,1,0.0,0.0
Luxembourg,LUX,1956,22,11,27.555555555555557,174.11111111111111,69.27777777777777,0,1.0,0.3333333333333333
Luxembourg,LUX,1960,48,52,26.581196581196583,172.7948717948718,69.64957264957265,0,0.0,0.3333333333333333
Luxembourg,LUX,1964,18,12,27.51851851851852,168.92592592592592,65.77777777777777,0,0.0,0.3333333333333333
Luxembourg,LUX,1968,7,5,28.0,170.14285714285714,63.42857142857143,0,0.0,0.0
Luxembourg,LUX,1972,8,11,29.733333333333334,176.0,71.14285714285714,0,0.0,0.0
Luxembourg,LUX,1976,7,8,28.22222222222222,177.8,72.4,0,0.0,0.0
Luxembourg,LUX,1980,4,3,30.0,175.33333333333334,95.33333333333333,0,0.0,0.0
Luxembourg,LUX,1984,4,5,35.2,174.6,79.6,0,0.0,0.0
Luxembourg,LUX,1988,14,9,25.285714285714285,175.92857142857142,68.78571428571429,0,0.0,0.0
Luxembourg,LUX,1992,13,7,29.923076923076923,180.2,76.7,2,0.0,0.0
Luxembourg,LUX,1994,5,1,30.0,178.0,82.0,0,2.0,0.6666666666666666
Luxembourg,LUX,1996,7,6,33.42857142857143,171.25,71.75,0,0.0,0.6666666666666666
Luxembourg,LUX,1998,1,1,23.0,168.0,57.0,0,0.0,0.6666666666666666
Luxembourg,LUX,2000,8,7,26.666666666666668,172.77777777777777,65.0,0,0.0,0.0
Luxembourg,LUX,2004,10,10,23.714285714285715,177.57142857142858,67.0,0,0.0,0.0
Luxembourg,LUX,2006,1,1,17.0,158.0,48.0,0,0.0,0.0
Luxembourg,LUX,2008,17,13,25.263157894736842,178.1578947368421,68.89473684210526,0,0.0,0.0
Luxembourg,LUX,2012,11,9,27.363636363636363,177.9090909090909,68.81818181818181,0,0.0,0.0
Luxembourg,LUX,2014,1,1,28.0,183.0,78.0,0,0.0,0.0
Luxembourg,LUX,2016,14,10,27.733333333333334,177.66666666666666,68.33333333333333,0,0.0,0.0
Luxembourg-1,LUX,1936,1,2,31.0,180.0,86.0,0,0.0,0.0
Luxembourg-2,LUX,1936,1,2,32.5,,,0,0.0,0.0
Lyn-2,NOR,1920,1,5,29.6,,,5,0.0,0.0
Lynn,FIN,1936,1,5,34.2,,,0,0.0,0.0
Ma'Lindo,POR,1960,1,2,27.5,181.5,90.0,2,0.0,0.0
Mac Miche,FRA,1912,1,3,30.333333333333332,,,3,0.0,0.0
Macedonia,MKD,1996,16,11,20.8125,170.0,65.125,0,0.0,0.0
Macedonia,MKD,1998,3,3,20.666666666666668,182.0,74.0,0,0.0,0.0
Macedonia,MKD,2000,15,10,20.933333333333334,175.2,66.33333333333333,1,0.0,0.0
Macedonia,MKD,2002,4,2,25.0,179.0,73.5,0,1.0,0.3333333333333333
Macedonia,MKD,2004,14,10,24.357142857142858,176.0,67.84615384615384,0,0.0,0.3333333333333333
Macedonia,MKD,2006,5,3,19.6,173.6,70.0,0,0.0,0.3333333333333333
Macedonia,MKD,2008,7,7,23.857142857142858,173.71428571428572,70.57142857142857,0,0.0,0.0
Macedonia,MKD,2010,4,3,21.75,178.25,75.5,0,0.0,0.0
Macedonia,MKD,2012,4,4,19.5,177.5,68.0,0,0.0,0.0
Macedonia,MKD,2014,6,3,26.666666666666668,177.33333333333334,72.33333333333333,0,0.0,0.0
Macedonia,MKD,2016,6,6,22.166666666666668,170.33333333333334,62.333333333333336,0,0.0,0.0
Macky VI,GER,1960,1,3,24.333333333333332,180.0,76.66666666666667,3,0.0,0.0
Mad Dog,CAN,1960,1,2,23.5,179.0,71.0,0,0.0,0.0
Madagascar,MAD,1964,4,3,23.75,173.75,60.0,0,0.0,0.0
Madagascar,MAD,1968,6,4,25.333333333333332,180.16666666666666,69.33333333333333,0,0.0,0.0
Madagascar,MAD,1972,10,11,25.615384615384617,175.30769230769232,69.53846153846153,0,0.0,0.0
Madagascar,MAD,1980,18,11,19.11764705882353,162.94444444444446,55.333333333333336,0,0.0,0.0
Madagascar,MAD,1984,5,5,23.8,169.2,61.8,0,0.0,0.0
Madagascar,MAD,1992,15,13,22.352941176470587,170.08333333333334,56.92307692307692,0,0.0,0.0
Madagascar,MAD,1996,10,11,23.214285714285715,165.41666666666666,56.666666666666664,0,0.0,0.0
Madagascar,MAD,2000,10,11,25.76923076923077,168.69230769230768,61.69230769230769,0,0.0,0.0
Madagascar,MAD,2004,8,8,26.0,163.5,57.8125,0,0.0,0.0
Madagascar,MAD,2006,2,1,19.0,165.0,66.0,0,0.0,0.0
Madagascar,MAD,2008,6,6,25.833333333333332,164.83333333333334,63.25,0,0.0,0.0
Madagascar,MAD,2012,7,7,24.714285714285715,168.57142857142858,65.71428571428571,0,0.0,0.0
Madagascar,MAD,2016,6,6,26.833333333333332,168.0,62.833333333333336,0,0.0,0.0
Magda IX,NOR,1912,1,10,32.0,182.5,,10,0.0,0.0
Magdalen College Boat Club-1,GBR,1908,1,4,21.0,,76.25,4,0.0,0.0
Maid of Lebanon,LIB,1960,1,2,38.5,174.0,72.5,0,0.0,0.0
Mainz,CHI,1936,1,1,35.0,,,0,0.0,0.0
Malawi,MAW,1972,17,16,22.333333333333332,166.0,59.611111111111114,0,0.0,0.0
Malawi,MAW,1984,16,15,25.91304347826087,165.2173913043478,64.3913043478261,0,0.0,0.0
Malawi,MAW,1988,16,16,26.772727272727273,163.47619047619048,66.0,0,0.0,0.0
Malawi,MAW,1992,4,4,21.5,169.66666666666666,60.0,0,0.0,0.0
Malawi,MAW,1996,2,2,26.5,171.0,60.0,0,0.0,0.0
Malawi,MAW,2000,2,2,21.0,169.0,51.5,0,0.0,0.0
Malawi,MAW,2004,4,4,20.5,173.5,64.75,0,0.0,0.0
Malawi,MAW,2008,4,4,19.0,170.0,61.5,0,0.0,0.0
Malawi,MAW,2012,3,3,23.0,171.33333333333334,71.33333333333333,0,0.0,0.0
Malawi,MAW,2016,5,5,21.6,164.2,59.4,0,0.0,0.0
Malaya,MAL,1956,13,32,23.727272727272727,162.0,70.5,0,0.0,0.0
Malaya,MAL,1960,11,9,22.454545454545453,167.72727272727272,61.86363636363637,0,0.0,0.0
Malaysia,MAS,1964,48,61,24.164556962025316,168.42424242424244,64.33333333333333,0,0.0,0.0
Malaysia,MAS,1968,14,31,24.571428571428573,172.6,64.2,0,0.0,0.0
Malaysia,MAS,1972,20,45,23.719298245614034,167.44444444444446,59.25,0,0.0,0.0
Malaysia,MAS,1976,9,23,25.2,172.16,61.8,0,0.0,0.0
Malaysia,MAS,1984,12,21,23.555555555555557,169.84615384615384,63.57692307692308,0,0.0,0.0
Malaysia,MAS,1988,15,9,20.88235294117647,172.92857142857142,63.5,0,0.0,0.0
Malaysia,MAS,1992,10,22,25.115384615384617,175.6153846153846,66.53846153846153,0,0.0,0.0
Malaysia,MAS,1996,20,31,22.333333333333332,177.1153846153846,70.48148148148148,1,0.0,0.0
Malaysia,MAS,2000,31,36,21.823529411764707,172.26,66.26,0,1.0,0.3333333333333333
Malaysia,MAS,2004,30,22,22.352941176470587,168.52941176470588,64.0,0,0.0,0.3333333333333333
Malaysia,MAS,2008,28,28,23.0,168.1315789473684,65.4,1,0.0,0.3333333333333333
Malaysia,MAS,2012,25,29,23.210526315789473,167.57894736842104,62.8421052631579,2,1.0,0.3333333333333333
Malaysia,MAS,2016,29,32,24.023809523809526,168.76190476190476,64.35714285714286,8,2.0,1.0
Malaysia-1,MAS,1992,1,2,24.0,178.0,67.0,0,0.0,0.0
Malaysia-1,MAS,1996,1,2,27.0,170.0,66.5,2,0.0,0.0
Malaysia-1,MAS,2000,1,2,31.0,170.0,66.5,0,2.0,1.0
Malaysia-1,MAS,2004,1,2,26.0,172.5,69.0,0,0.0,0.6666666666666666
Malaysia-1,MAS,2008,1,2,21.0,180.0,75.0,0,0.0,0.6666666666666666
Malaysia-2,MAS,1992,1,2,26.0,179.0,68.5,2,0.0,0.0
Malaysia-2,MAS,1996,1,2,26.0,175.0,64.5,0,2.0,2.0
Malaysia-2,MAS,2000,1,2,24.0,181.0,82.5,0,0.0,1.0
Malaysia-2,MAS,2004,1,2,28.0,181.0,82.5,0,0.0,0.6666666666666666
Malaysia-2,MAS,2008,1,2,32.0,181.0,82.5,0,0.0,0.0
Maldives,MDV,1988,5,7,19.88888888888889,163.44444444444446,54.666666666666664,0,0.0,0.0
Maldives,MDV,1992,8,7,22.5,162.6,58.4,0,0.0,0.0
Maldives,MDV,1996,6,6,22.444444444444443,162.25,57.0,0,0.0,0.0
Maldives,MDV,2000,4,4,18.25,160.5,47.5,0,0.0,0.0
Maldives,MDV,2004,4,4,20.25,164.25,54.5,0,0.0,0.0
Maldives,MDV,2008,4,4,20.25,175.75,58.75,0,0.0,0.0
Maldives,MDV,2012,5,5,19.4,164.6,54.2,0,0.0,0.0
Maldives,MDV,2016,4,4,21.75,157.0,51.666666666666664,0,0.0,0.0
Mali,MLI,1964,2,2,23.0,180.0,75.0,0,0.0,0.0
Mali,MLI,1968,2,2,26.0,182.0,87.5,0,0.0,0.0
Mali,MLI,1972,3,3,29.666666666666668,183.0,83.66666666666667,0,0.0,0.0
Mali,MLI,1980,7,7,25.0,177.66666666666666,69.4,0,0.0,0.0
Mali,MLI,1984,5,4,24.8,182.5,76.0,0,0.0,0.0
Mali,MLI,1988,8,6,21.428571428571427,186.0,82.0,0,0.0,0.0
Mali,MLI,1992,6,5,24.0,186.0,82.0,0,0.0,0.0
Mali,MLI,1996,4,3,26.5,185.0,82.66666666666667,0,0.0,0.0
Mali,MLI,2000,5,5,19.8,176.2,69.6,0,0.0,0.0
Mali,MLI,2004,6,21,21.476190476190474,180.5,69.25,0,0.0,0.0
Mali,MLI,2008,6,17,24.176470588235293,181.6875,71.4,0,0.0,0.0
Mali,MLI,2012,6,6,25.5,179.66666666666666,83.0,0,0.0,0.0
Mali,MLI,2016,6,6,26.833333333333332,175.66666666666666,70.4,0,0.0,0.0
Malta,MLT,1928,1,9,23.4,,,0,0.0,0.0
Malta,MLT,1936,2,11,22.181818181818183,,,0,0.0,0.0
Malta,MLT,1948,1,1,23.0,,,0,0.0,0.0
Malta,MLT,1960,5,8,26.0,169.0,71.0,0,0.0,0.0
Malta,MLT,1968,1,1,33.0,169.0,72.0,0,0.0,0.0
Malta,MLT,1972,2,5,25.6,162.33333333333334,62.333333333333336,0,0.0,0.0
Malta,MLT,1980,5,8,25.916666666666668,168.7,57.1,0,0.0,0.0
Malta,MLT,1984,6,7,26.857142857142858,171.71428571428572,69.71428571428571,0,0.0,0.0
Malta,MLT,1988,6,6,23.666666666666668,167.5,63.833333333333336,0,0.0,0.0
Malta,MLT,1992,8,6,25.875,162.42857142857142,55.57142857142857,0,0.0,0.0
Malta,MLT,1996,10,7,26.1,175.2,69.8,0,0.0,0.0
Malta,MLT,2000,7,7,25.714285714285715,174.42857142857142,67.71428571428571,0,0.0,0.0
Malta,MLT,2004,7,7,22.571428571428573,171.57142857142858,70.28571428571429,0,0.0,0.0
Malta,MLT,2008,6,6,22.166666666666668,175.0,74.33333333333333,0,0.0,0.0
Malta,MLT,2012,5,5,24.4,174.0,72.8,0,0.0,0.0
Malta,MLT,2014,2,1,22.0,162.0,58.0,0,0.0,0.0
Malta,MLT,2016,8,7,28.125,169.71428571428572,75.8,0,0.0,0.0
Mamie-4,FRA,1900,1,2,,,,0,0.0,0.0
Mamie-6,FRA,1900,1,2,,,,0,0.0,0.0
Manana,CAN,1956,1,2,45.0,,,0,0.0,0.0
Marga-2,SWE,1912,1,6,29.166666666666668,,,0,0.0,0.0
Margaret,USA,1948,1,2,33.0,,,2,0.0,0.0
Mari,SWE,1960,1,2,23.0,180.0,78.0,0,0.0,0.0
Marie-Tim,GRE,1952,1,2,,,,0,0.0,0.0
"Marinai della nave da guerra ""Varese""",ITA,1906,2,24,,,,24,0.0,0.0
Marmara,TUR,1936,1,2,35.5,,,0,0.0,0.0
Marmi II-1,NOR,1920,1,3,32.0,,67.0,3,0.0,0.0
Marshall Islands,MHL,2008,5,5,21.6,165.75,65.75,0,0.0,0.0
Marshall Islands,MHL,2012,4,4,20.5,173.75,74.75,0,0.0,0.0
Marshall Islands,MHL,2016,5,5,18.8,166.6,70.4,0,0.0,0.0
Marsouin-26,FRA,1900,1,1,38.0,,,0,0.0,0.0
Marsouin-8,FRA,1900,1,1,38.0,,,0,0.0,0.0
Martha-1,FRA,1900,1,4,53.0,,,8,0.0,0.0
Martha-27,FRA,1900,1,4,53.0,,,0,0.0,0.0
Maryke,AUS,1964,1,2,32.5,181.5,99.5,0,0.0,0.0
Mascaret-28,FRA,1900,1,1,,,,0,0.0,0.0
Mascaret-4,FRA,1900,1,1,,,,0,0.0,0.0
Mascotte,NED,1900,2,3,31.0,,,3,0.0,0.0
Matrero II,ARG,1936,1,6,28.666666666666668,,,0,0.0,0.0
Mauritania,MTN,1984,2,2,24.0,180.0,87.0,0,0.0,0.0
Mauritania,MTN,1988,7,6,26.0,175.28571428571428,78.71428571428571,0,0.0,0.0
Mauritania,MTN,1992,6,6,25.833333333333332,178.4,69.6,0,0.0,0.0
Mauritania,MTN,1996,4,4,28.5,172.25,66.25,0,0.0,0.0
Mauritania,MTN,2000,2,2,17.0,164.0,66.0,0,0.0,0.0
Mauritania,MTN,2004,2,2,23.5,177.0,59.5,0,0.0,0.0
Mauritania,MTN,2008,2,2,20.5,169.5,60.0,0,0.0,0.0
Mauritania,MTN,2012,2,2,22.5,165.5,59.0,0,0.0,0.0
Mauritania,MTN,2016,2,2,27.5,170.5,63.5,0,0.0,0.0
Mauritius,MRI,1984,7,4,19.571428571428573,181.0,74.28571428571429,0,0.0,0.0
Mauritius,MRI,1988,9,8,24.90909090909091,175.0,68.27272727272727,0,0.0,0.0
Mauritius,MRI,1992,17,13,20.045454545454547,184.75,78.5,0,0.0,0.0
Mauritius,MRI,1996,22,26,24.09375,175.4,70.78571428571429,0,0.0,0.0
Mauritius,MRI,2000,20,20,23.153846153846153,171.53846153846155,68.25,0,0.0,0.0
Mauritius,MRI,2004,9,9,24.22222222222222,172.44444444444446,67.55555555555556,0,0.0,0.0
Mauritius,MRI,2008,11,11,26.727272727272727,175.6,67.0909090909091,1,0.0,0.0
Mauritius,MRI,2012,10,11,24.09090909090909,171.36363636363637,62.81818181818182,0,1.0,0.3333333333333333
Mauritius,MRI,2016,11,11,24.545454545454547,172.45454545454547,65.8,0,0.0,0.3333333333333333
Mauritius-1,MRI,1996,1,2,22.5,178.0,79.0,0,0.0,0.0
Mauritius-2,MRI,1996,1,2,21.5,185.0,70.0,0,0.0,0.0
May Be,SWE,1936,1,5,34.8,,,5,0.0,0.0
May Be VII,SWE,1952,1,5,46.6,,,0,0.0,0.0
May-Be 1960,AUT,1960,1,2,45.5,172.0,67.0,0,0.0,0.0
Mebi,ITA,1924,1,3,,,,0,0.0,0.0
Merope,ITA,1952,1,2,38.5,183.0,84.0,2,0.0,0.0
Merope,MLT,1960,1,2,29.5,168.5,71.5,0,2.0,2.0
Merope III,ITA,1956,1,2,43.0,183.0,84.0,2,0.0,0.0
Merope III,ITA,1960,1,2,39.5,182.0,83.5,0,2.0,2.0
Meteor,BEL,1960,1,2,32.0,177.5,85.0,0,0.0,0.0
Mexico,MEX,1924,15,15,23.333333333333332,175.0,,0,0.0,0.0
Mexico,MEX,1928,19,35,33.16129032258065,172.42857142857142,62.0,0,0.0,0.0
Mexico,MEX,1932,52,73,26.023255813953487,174.03174603174602,79.8,2,0.0,0.0
Mexico,MEX,1936,14,32,26.21875,172.66666666666666,,16,2.0,0.6666666666666666
Mexico,MEX,1948,57,88,28.653333333333332,175.125,68.97058823529412,9,16.0,6.0
Mexico,MEX,1952,35,64,26.063291139240505,173.72727272727272,70.1,1,9.0,9.0
Mexico,MEX,1956,20,24,26.375,169.33333333333334,68.42857142857143,2,1.0,8.666666666666666
Mexico,MEX,1960,54,67,24.25925925925926,172.62037037037038,68.56481481481481,1,2.0,4.0
Mexico,MEX,1964,54,84,24.627118644067796,173.3728813559322,67.98305084745763,1,1.0,1.3333333333333333
Mexico,MEX,1968,146,274,22.486486486486488,170.75339366515837,64.99773755656109,9,1.0,1.3333333333333333
Mexico,MEX,1972,112,174,22.565836298932386,170.25714285714287,64.92,1,9.0,3.6666666666666665
Mexico,MEX,1976,54,97,23.912408759124087,174.1484375,68.2421875,2,1.0,3.6666666666666665
Mexico,MEX,1980,43,45,24.43243243243243,167.13698630136986,60.25675675675676,10,2.0,4.0
Mexico,MEX,1984,90,100,23.943037974683545,171.06962025316454,63.78164556962025,6,10.0,4.333333333333333
Mexico,MEX,1988,92,90,24.111801242236027,175.7718120805369,67.06711409395973,2,6.0,6.0
Mexico,MEX,1992,85,119,23.876470588235293,174.19642857142858,67.72321428571429,1,2.0,6.0
Mexico,MEX,1994,1,1,35.0,183.0,77.0,0,1.0,3.0
Mexico,MEX,1996,57,98,24.765765765765767,171.4512195121951,64.98780487804878,1,0.0,1.0
Mexico,MEX,2000,67,78,25.653061224489797,172.22448979591837,63.724489795918366,6,1.0,0.6666666666666666
Mexico,MEX,2002,2,3,31.666666666666668,177.5,85.5,0,6.0,2.3333333333333335
Mexico,MEX,2004,68,109,25.751824817518248,170.67153284671534,64.95620437956204,4,0.0,2.3333333333333335
Mexico,MEX,2008,73,83,25.66990291262136,170.05825242718447,65.33009708737865,4,4.0,3.3333333333333335
Mexico,MEX,2010,2,1,51.0,183.0,77.0,0,4.0,2.6666666666666665
Mexico,MEX,2012,75,99,25.15126050420168,171.40677966101694,67.03478260869565,24,0.0,2.6666666666666665
Mexico,MEX,2014,1,1,55.0,183.0,77.0,0,24.0,9.333333333333334
Mexico,MEX,2016,80,123,25.366906474820144,172.9568345323741,67.46762589928058,5,0.0,8.0
Mexico-1,MEX,1988,1,2,30.0,,,0,0.0,0.0
Mexico-1,MEX,1992,1,2,25.0,178.5,86.5,0,0.0,0.0
Mexico-2,MEX,1988,1,2,25.0,175.0,95.0,0,0.0,0.0
Mexico-2,MEX,1992,1,2,32.0,,,0,0.0,0.0
Mignon-29,FRA,1900,1,1,49.0,,,0,0.0,0.0
Mignon-3,FRA,1900,1,1,49.0,,,1,0.0,0.0
Milwaukee Athletic Club-1,USA,1904,1,5,29.0,,,5,0.0,0.0
"Milwaukee Turnverein, Milwaukee",USA,1904,1,6,25.75,,,0,0.0,0.0
Minerva Amsterdam,NED,1900,3,13,24.0,,60.0,17,0.0,0.0
Minotaur,USA,1960,1,3,31.666666666666668,179.33333333333334,81.33333333333333,3,0.0,0.0
Mirtala,ITA,1952,1,3,40.333333333333336,182.0,80.0,0,0.0,0.0
Miss Denmark 1964,DEN,1964,1,2,27.5,173.5,73.5,0,0.0,0.0
Miss Nippon IV,JAM,1964,1,3,33.0,182.0,79.0,0,0.0,0.0
Miss Nippon V,JPN,1964,1,3,31.666666666666668,163.33333333333334,54.333333333333336,0,0.0,0.0
Missouri Athletic Club-3,USA,1904,2,8,22.363636363636363,,,11,0.0,0.0
Mistral Hojris,GBR,2008,1,1,23.0,169.0,56.0,0,0.0,0.0
MitaII,JPN,1964,1,2,28.5,173.0,63.5,0,0.0,0.0
Mizar,ARG,1960,1,2,39.0,174.0,73.5,0,0.0,0.0
Mohawk Indians-2,CAN,1904,1,12,,,,12,0.0,0.0
Moldova,MDA,1994,4,2,20.5,175.0,63.0,0,0.0,0.0
Moldova,MDA,1996,41,40,24.74,176.69230769230768,72.23809523809524,3,0.0,0.0
Moldova,MDA,1998,4,2,27.0,168.5,59.5,0,3.0,1.5
Moldova,MDA,2000,34,34,24.685714285714287,176.2941176470588,73.47058823529412,2,0.0,1.0
Moldova,MDA,2002,9,5,26.22222222222222,172.77777777777777,66.77777777777777,0,2.0,1.6666666666666667
Moldova,MDA,2004,31,33,25.87878787878788,178.3030303030303,76.42424242424242,0,0.0,0.6666666666666666
Moldova,MDA,2006,8,6,27.0,167.5,58.6,0,0.0,0.6666666666666666
Moldova,MDA,2008,28,29,27.133333333333333,177.26666666666668,77.3,1,0.0,0.0
Moldova,MDA,2010,10,7,26.272727272727273,173.63636363636363,66.27272727272727,0,1.0,0.3333333333333333
Moldova,MDA,2012,19,20,24.25,176.7,73.6,2,0.0,0.3333333333333333
Moldova,MDA,2014,5,4,26.6,170.0,66.4,0,2.0,1.0
Moldova,MDA,2016,22,23,26.304347826086957,177.8695652173913,81.04347826086956,0,0.0,0.6666666666666666
Monaco,MON,1920,6,4,24.285714285714285,,,0,0.0,0.0
Monaco,MON,1924,6,7,27.555555555555557,,,1,0.0,0.0
Monaco,MON,1928,8,10,25.22222222222222,164.0,93.0,0,1.0,0.5
Monaco,MON,1932,1,1,,,,0,0.0,0.3333333333333333
Monaco,MON,1936,5,8,34.111111111111114,166.66666666666666,87.66666666666667,0,0.0,0.3333333333333333
Monaco,MON,1948,2,4,42.0,168.0,85.0,0,0.0,0.0
Monaco,MON,1952,5,6,43.125,174.5,79.5,0,0.0,0.0
Monaco,MON,1960,5,8,32.2,173.4,74.6,0,0.0,0.0
Monaco,MON,1964,1,1,24.0,164.0,78.0,0,0.0,0.0
Monaco,MON,1968,1,2,29.5,176.5,69.5,0,0.0,0.0
Monaco,MON,1972,4,5,40.0,177.0,75.6,0,0.0,0.0
Monaco,MON,1976,6,8,36.3,174.71428571428572,75.57142857142857,0,0.0,0.0
Monaco,MON,1984,9,9,28.9,180.7,73.7,0,0.0,0.0
Monaco,MON,1988,12,11,27.153846153846153,177.9090909090909,76.72727272727273,0,0.0,0.0
Monaco,MON,1992,5,6,25.125,176.0,79.0,0,0.0,0.0
Monaco,MON,1994,3,5,31.0,179.83333333333334,84.33333333333333,0,0.0,0.0
Monaco,MON,1996,4,3,24.0,172.5,69.0,0,0.0,0.0
Monaco,MON,1998,2,4,33.666666666666664,183.83333333333334,89.83333333333333,0,0.0,0.0
Monaco,MON,2000,4,4,25.75,177.5,71.25,0,0.0,0.0
Monaco,MON,2002,2,5,31.0,181.0,92.0,0,0.0,0.0
Monaco,MON,2004,3,3,31.666666666666668,176.33333333333334,74.66666666666667,0,0.0,0.0
Monaco,MON,2006,9,4,22.4,170.8,66.9,0,0.0,0.0
Monaco,MON,2008,5,5,29.0,174.8,75.4,0,0.0,0.0
Monaco,MON,2010,5,3,29.5,169.83333333333334,71.16666666666667,0,0.0,0.0
Monaco,MON,2012,6,6,28.833333333333332,180.33333333333334,72.83333333333333,0,0.0,0.0
Monaco,MON,2014,8,5,27.363636363636363,176.1818181818182,75.9090909090909,0,0.0,0.0
Monaco,MON,2016,8,3,25.75,180.875,77.375,0,0.0,0.0
Monaco-1,MON,1992,1,2,27.5,182.0,94.0,0,0.0,0.0
Monaco-2,MON,1992,1,2,29.0,184.5,85.5,0,0.0,0.0
Mongolia,MGL,1964,40,34,21.822580645161292,166.3673469387755,63.59183673469388,0,0.0,0.0
Mongolia,MGL,1968,32,23,23.395833333333332,163.9375,61.854166666666664,4,0.0,0.0
Mongolia,MGL,1972,45,43,26.784313725490197,168.73469387755102,66.63829787234043,1,4.0,2.0
Mongolia,MGL,1976,29,32,26.3125,171.45454545454547,68.06060606060606,1,1.0,1.6666666666666667
Mongolia,MGL,1980,48,46,23.895522388059703,168.3,64.15,4,1.0,2.0
Mongolia,MGL,1984,3,4,28.25,173.75,70.5,0,4.0,2.0
Mongolia,MGL,1988,34,31,23.536585365853657,171.1875,67.3125,1,0.0,1.6666666666666667
Mongolia,MGL,1992,39,37,24.551020408163264,173.04166666666666,69.23076923076923,2,1.0,1.6666666666666667
Mongolia,MGL,1994,2,1,24.0,174.0,66.0,0,2.0,1.0
Mongolia,MGL,1996,16,16,24.88888888888889,170.0625,67.9375,1,0.0,1.0
Mongolia,MGL,1998,3,3,19.333333333333332,175.5,67.5,0,1.0,1.0
Mongolia,MGL,2000,21,20,25.956521739130434,170.7826086956522,71.02173913043478,0,0.0,0.3333333333333333
Mongolia,MGL,2002,4,4,24.0,167.0,62.0,0,0.0,0.3333333333333333
Mongolia,MGL,2004,21,20,24.523809523809526,171.0952380952381,69.38095238095238,1,0.0,0.0
Mongolia,MGL,2006,2,2,21.0,171.5,63.5,0,1.0,0.3333333333333333
Mongolia,MGL,2008,29,28,26.161290322580644,169.8,66.88709677419355,4,0.0,0.3333333333333333
Mongolia,MGL,2010,2,2,25.0,171.5,63.5,0,4.0,1.6666666666666667
Mongolia,MGL,2012,32,29,26.09375,170.16129032258064,66.40625,5,0.0,1.3333333333333333
Mongolia,MGL,2014,2,2,22.0,166.5,61.0,0,5.0,3.0
Mongolia,MGL,2016,41,43,26.717391304347824,169.06521739130434,68.42222222222222,2,0.0,1.6666666666666667
Monica,NOR,1964,1,3,38.0,183.0,89.33333333333333,0,0.0,0.0
Montenegro,MNE,2008,8,19,27.45,187.7,91.45,0,0.0,0.0
Montenegro,MNE,2010,2,1,19.0,178.0,84.0,0,0.0,0.0
Montenegro,MNE,2012,9,33,27.5,183.02941176470588,83.82352941176471,14,0.0,0.0
Montenegro,MNE,2014,3,2,19.0,179.33333333333334,72.66666666666667,0,14.0,4.666666666666667
Montenegro,MNE,2016,9,35,27.6,182.4,83.11428571428571,0,0.0,4.666666666666667
Moorina,AUS,1948,1,2,26.0,180.0,92.0,0,0.0,0.0
Morena,DEN,1948,1,5,39.6,,,0,0.0,0.0
Morocco,MAR,1960,45,47,30.048780487804876,170.46846846846847,67.01801801801801,1,0.0,0.0
Morocco,MAR,1964,10,20,23.8,173.1904761904762,72.28571428571429,0,1.0,1.0
Morocco,MAR,1968,16,30,24.125,176.0,67.79310344827586,0,0.0,0.5
Morocco,MAR,1972,19,35,23.8,174.82051282051282,69.58974358974359,0,0.0,0.3333333333333333
Morocco,MAR,1976,9,9,25.25,173.22222222222223,62.22222222222222,0,0.0,0.0
Morocco,MAR,1984,20,38,24.548387096774192,173.94285714285715,68.77142857142857,2,0.0,0.0
Morocco,MAR,1988,27,30,24.185185185185187,172.5,58.75,3,2.0,0.6666666666666666
Morocco,MAR,1992,32,56,24.223880597014926,177.2,66.51851851851852,3,3.0,1.6666666666666667
Morocco,MAR,1996,28,34,25.473684210526315,174.37037037037038,64.53333333333333,2,3.0,2.6666666666666665
Morocco,MAR,2000,28,55,24.636363636363637,175.32075471698113,66.1923076923077,5,2.0,2.6666666666666665
Morocco,MAR,2004,28,55,25.49122807017544,174.4561403508772,64.78947368421052,3,5.0,3.3333333333333335
Morocco,MAR,2008,35,47,26.897959183673468,172.73684210526315,64.08510638297872,2,3.0,3.3333333333333335
Morocco,MAR,2010,2,1,32.0,188.0,90.0,0,2.0,3.3333333333333335
Morocco,MAR,2012,40,63,25.73134328358209,174.33333333333334,66.23076923076923,1,0.0,1.6666666666666667
Morocco,MAR,2014,4,2,18.0,168.0,68.0,0,1.0,1.0
Morocco,MAR,2016,39,48,26.48076923076923,173.3846153846154,64.61538461538461,1,0.0,0.3333333333333333
